PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35109852","A patient with 47, XYY mosaic karyotype and congenital absence of bilateral vas deferens: a case report and literature review","Zou C, Yu D, Geng H, Lan X, Sun W.","BMC Urol. 2022 Feb 2;22(1):16. doi: 10.1186/s12894-022-00965-1.","Zou C","BMC Urol","2022","2022/02/03","PMC8809031","","10.1186/s12894-022-00965-1"
"36611480","The CFHealthHub Learning Health System: Using Real-Time Adherence Data to Support a Community of Practice to Deliver Continuous Improvement in an Archetypal Long-Term Condition","Sandler RD, Wildman MJ; CFDigiCare.","Healthcare (Basel). 2022 Dec 21;11(1):20. doi: 10.3390/healthcare11010020.","Sandler RD","Healthcare (Basel)","2022","2023/01/08","PMC9818500","","10.3390/healthcare11010020"
"33116455","Efficacy and Safety of the CFTR Potentiator Icenticaftor (QBW251) in COPD: Results from a Phase 2 Randomized Trial","Rowe SM, Jones I, Dransfield MT, Haque N, Gleason S, Hayes KA, Kulmatycki K, Yates DP, Danahay H, Gosling M, Rowlands DJ, Grant SS.","Int J Chron Obstruct Pulmon Dis. 2020 Oct 5;15:2399-2409. doi: 10.2147/COPD.S257474. eCollection 2020.","Rowe SM","Int J Chron Obstruct Pulmon Dis","2020","2020/10/29","PMC7547289","","10.2147/COPD.S257474"
"32481719","The Role of MicroRNA in the Airway Surface Liquid Homeostasis","Mitash N, E Donovan J, Swiatecka-Urban A.","Int J Mol Sci. 2020 May 28;21(11):3848. doi: 10.3390/ijms21113848.","Mitash N","Int J Mol Sci","2020","2020/06/03","PMC7312818","","10.3390/ijms21113848"
"39391007","Modeling respiratory tract diseases for clinical translation employing conditionally reprogrammed cells","Daneshdoust D, He K, Wang QE, Li J, Liu X.","Cell Insight. 2024 Sep 18;3(6):100201. doi: 10.1016/j.cellin.2024.100201. eCollection 2024 Dec.","Daneshdoust D","Cell Insight","2024","2024/10/11","PMC11462205","","10.1016/j.cellin.2024.100201"
"37175488","The Epithelial Sodium Channel-An Underestimated Drug Target","Lemmens-Gruber R, Tzotzos S.","Int J Mol Sci. 2023 Apr 24;24(9):7775. doi: 10.3390/ijms24097775.","Lemmens-Gruber R","Int J Mol Sci","2023","2023/05/13","PMC10178586","","10.3390/ijms24097775"
"34660335","Interactions Between Pathogenic Burkholderia and the Complement System: A Review of Potential Immune Evasion Mechanisms","Syed I, Wooten RM.","Front Cell Infect Microbiol. 2021 Sep 30;11:701362. doi: 10.3389/fcimb.2021.701362. eCollection 2021.","Syed I","Front Cell Infect Microbiol","2021","2021/10/18","PMC8515183","","10.3389/fcimb.2021.701362"
"39092585","TMEM16 proteins: Ca(2+)‑activated chloride channels and phospholipid scramblases as potential drug targets (Review)","Huang Z, Iqbal Z, Zhao Z, Chen X, Mahmmod A, Liu J, Li W, Deng Z.","Int J Mol Med. 2024 Oct;54(4):81. doi: 10.3892/ijmm.2024.5405. Epub 2024 Aug 2.","Huang Z","Int J Mol Med","2024","2024/08/02","PMC11315658","","10.3892/ijmm.2024.5405"
"38541878","Scoring Abdominal Symptoms in People with Cystic Fibrosis","Tabori H, Barucha A, Zagoya C, Duckstein F, Dunay GA, Sadrieh P, Polte L, Mainz JG.","J Clin Med. 2024 Mar 13;13(6):1650. doi: 10.3390/jcm13061650.","Tabori H","J Clin Med","2024","2024/03/28","PMC10971656","","10.3390/jcm13061650"
"30597196","The LMTK-family of kinases: Emerging important players in cell physiology and pathogenesis","Wendler F, Purice TM, Simon T, Stebbing J, Giamas G.","Biochim Biophys Acta Mol Basis Dis. 2021 Sep 1;1867(9):165372. doi: 10.1016/j.bbadis.2018.12.023. Epub 2018 Dec 29.","Wendler F","Biochim Biophys Acta Mol Basis Dis","2021","2019/01/01","","","10.1016/j.bbadis.2018.12.023"
"38929901","The Non-Invasive Detection of Pulmonary Exacerbations in Disorders of Mucociliary Clearance with Breath Analysis: A Systematic Review","Nessen E, Toussaint B, Israëls J, Brinkman P, Maitland-van der Zee AH, Haarman E.","J Clin Med. 2024 Jun 7;13(12):3372. doi: 10.3390/jcm13123372.","Nessen E","J Clin Med","2024","2024/06/27","PMC11203742","","10.3390/jcm13123372"
"37050905","Real-world disparities and ethical considerations with access to CFTR modulator drugs: Mind the gap!","Zampoli M, Morrow BM, Paul G.","Front Pharmacol. 2023 Mar 27;14:1163391. doi: 10.3389/fphar.2023.1163391. eCollection 2023.","Zampoli M","Front Pharmacol","2023","2023/04/13","PMC10083423","","10.3389/fphar.2023.1163391"
"36458013","MSCs interaction with the host lung microenvironment: An overlooked aspect?","Weiss DJ, Rolandsson Enes S.","Front Immunol. 2022 Nov 15;13:1072257. doi: 10.3389/fimmu.2022.1072257. eCollection 2022.","Weiss DJ","Front Immunol","2022","2022/12/02","PMC9705762","","10.3389/fimmu.2022.1072257"
"34439732","Neutrophil Elastase and Chronic Lung Disease","Voynow JA, Shinbashi M.","Biomolecules. 2021 Jul 21;11(8):1065. doi: 10.3390/biom11081065.","Voynow JA","Biomolecules","2021","2021/08/27","PMC8394930","","10.3390/biom11081065"
"36078768","Exercise Capacity and Physical Activity in Non-Cystic Fibrosis Bronchiectasis after a Pulmonary Rehabilitation Home-Based Programme: A Randomised Controlled Trial","Cedeño de Jesús S, Almadana Pacheco V, Valido Morales A, Muñíz Rodríguez AM, Ayerbe García R, Arnedillo-Muñoz A.","Int J Environ Res Public Health. 2022 Sep 3;19(17):11039. doi: 10.3390/ijerph191711039.","Cedeño de Jesús S","Int J Environ Res Public Health","2022","2022/09/09","PMC9518172","","10.3390/ijerph191711039"
"37215591","Nutrition in children with exocrine pancreatic insufficiency","Zheng Y, Mostamand S.","Front Pediatr. 2023 May 5;11:943649. doi: 10.3389/fped.2023.943649. eCollection 2023.","Zheng Y","Front Pediatr","2023","2023/05/22","PMC10196508","","10.3389/fped.2023.943649"
"39765719","Adenoviral Vectors for Gene Therapy of Hereditary Diseases","Muravyeva A, Smirnikhina S.","Biology (Basel). 2024 Dec 16;13(12):1052. doi: 10.3390/biology13121052.","Muravyeva A","Biology (Basel)","2024","2025/01/08","PMC11673936","","10.3390/biology13121052"
"34575636","Increased Prevalence of Celiac Disease in Patients with Cystic Fibrosis: A Systematic Review and Meta-Analysis","Imrei M, Németh D, Szakács Z, Hegyi P, Kiss S, Alizadeh H, Dembrovszky F, Pázmány P, Bajor J, Párniczky A.","J Pers Med. 2021 Aug 28;11(9):859. doi: 10.3390/jpm11090859.","Imrei M","J Pers Med","2021","2021/09/28","PMC8470465","","10.3390/jpm11090859"
"35203878","Safety and Efficacy of Devices Delivering Inhaled Antibiotics among Adults with Non-Cystic Fibrosis Bronchiectasis: A Systematic Review and a Network Meta-Analysis","Tejada S, Ramírez-Estrada S, Forero CG, Gallego M, Soriano JB, Cardinal-Fernández PA, Ehrmann S, Rello J.","Antibiotics (Basel). 2022 Feb 19;11(2):275. doi: 10.3390/antibiotics11020275.","Tejada S","Antibiotics (Basel)","2022","2022/02/25","PMC8868526","","10.3390/antibiotics11020275"
"35722219","Comparison of innovative communication approaches in nutrition to promote and improve health literacy","Anderson HL, Moore JE, Millar BC.","Ulster Med J. 2022 May;91(2):85-91. Epub 2022 Jun 15.","Anderson HL","Ulster Med J","2022","2022/06/20","PMC9200103","",""
"37411039","Icenticaftor, a CFTR Potentiator, in COPD: A Multicenter, Parallel-Group, Double-Blind Clinical Trial","Martinez FJ, Criner GJ, Gessner C, Jandl M, Scherbovsky F, Shinkai M, Siler TM, Vogelmeier CF, Voves R, Wedzicha JA, Bartels C, Bottoli I, Byiers S, Cardenas P, Eckert JH, Gutzwiller FS, Knorr B, Kothari M, Parlikar R, Tanase AM, Franssen FME.","Am J Respir Crit Care Med. 2023 Aug 15;208(4):417-427. doi: 10.1164/rccm.202303-0458OC.","Martinez FJ","Am J Respir Crit Care Med","2023","2023/07/06","PMC10449083","","10.1164/rccm.202303-0458OC"
"32517062","Intracellular Cl(-) Regulation of Ciliary Beating in Ciliated Human Nasal Epithelial Cells: Frequency and Distance of Ciliary Beating Observed by High-Speed Video Microscopy","Yasuda M, Inui TA, Hirano S, Asano S, Okazaki T, Inui T, Marunaka Y, Nakahari T.","Int J Mol Sci. 2020 Jun 5;21(11):4052. doi: 10.3390/ijms21114052.","Yasuda M","Int J Mol Sci","2020","2020/06/11","PMC7312665","","10.3390/ijms21114052"
"38301053","Elexacaftor-Tezacaftor-Ivacaftor and Ivacaftor (Trikafta): CADTH Reimbursement Recommendation: Indication: For the treatment of cystic fibrosis in patients aged 2 and older who have at least one F508del mutation in the cystic fibrosis transmembrane conductance regulator gene","","Ottawa (ON): Canadian Agency for Drugs and Technologies in Health; 2023 Dec. Report No.: SR0776.","","Elexacaftor-Tezacaftor-Ivacaftor and Ivacaftor (Trikafta): CADTH Reimbursement Recommendation: Indication: For the treatment of cystic fibrosis in patients aged 2 and older who have at least one F508del mutation in the cystic fibrosis transmembrane conductance regulator gene","2023","2023/12/01","","",""
"34307644","Global Burden of Anxiety and Depression among Cystic Fibrosis Patient: Systematic Review and Meta-Analysis","Guta MT, Tekalign T, Awoke N, Fite RO, Dendir G, Lenjebo TL.","Int J Chronic Dis. 2021 Jul 7;2021:6708865. doi: 10.1155/2021/6708865. eCollection 2021.","Guta MT","Int J Chronic Dis","2021","2021/07/26","PMC8282398","","10.1155/2021/6708865"
"37240682","Efficacy and Safety of Dry Powder Antibiotics: A Narrative Review","de la Rosa-Carrillo D, Suárez-Cuartín G, Sibila O, Golpe R, Girón RM, Martínez-García MÁ.","J Clin Med. 2023 May 20;12(10):3577. doi: 10.3390/jcm12103577.","de la Rosa-Carrillo D","J Clin Med","2023","2023/05/27","PMC10219413","","10.3390/jcm12103577"
"39408565","Update on the Role of β2AR and TRPV1 in Respiratory Diseases","Manti S, Gambadauro A, Galletta F, Ruggeri P, Piedimonte G.","Int J Mol Sci. 2024 Sep 24;25(19):10234. doi: 10.3390/ijms251910234.","Manti S","Int J Mol Sci","2024","2024/10/16","PMC11477158","","10.3390/ijms251910234"
"34326672","Pharmacological Modulation of Ion Channels for the Treatment of Cystic Fibrosis","Pinto MC, Silva IAL, Figueira MF, Amaral MD, Lopes-Pacheco M.","J Exp Pharmacol. 2021 Jul 23;13:693-723. doi: 10.2147/JEP.S255377. eCollection 2021.","Pinto MC","J Exp Pharmacol","2021","2021/07/30","PMC8316759","","10.2147/JEP.S255377"
"36017299","Can Phosphodiesterase 4 Inhibitor Therapy Be Used in Respiratory Diseases Other Than Chronic Obstructive Pulmonary Disease?","Goonathilake MR, Waqar S, George S, Jean-Baptiste W, Yusuf Ali A, Inyang B, Koshy FS, George K, Poudel P, Chalasani R, Mohammed L.","Cureus. 2022 Jul 22;14(7):e27132. doi: 10.7759/cureus.27132. eCollection 2022 Jul.","Goonathilake MR","Cureus","2022","2022/08/26","PMC9392891","","10.7759/cureus.27132"
"32181281","Leukocyte adhesion defect: Where do we stand circa 2019?","Das J, Sharma A, Jindal A, Aggarwal V, Rawat A.","Genes Dis. 2019 Aug 7;7(1):107-114. doi: 10.1016/j.gendis.2019.07.012. eCollection 2020 Mar.","Das J","Genes Dis","2019","2020/03/18","PMC7063431","","10.1016/j.gendis.2019.07.012"
"35725394","A novel role for CFTR interaction with LH and FGF in azoospermia and epididymal maldevelopment caused by cryptorchidism","Hadziselimovic F, Verkauskas G, Stadler M.","Basic Clin Androl. 2022 Jun 21;32(1):10. doi: 10.1186/s12610-022-00160-0.","Hadziselimovic F","Basic Clin Androl","2022","2022/06/20","PMC9210799","","10.1186/s12610-022-00160-0"
"39027867","Current and future therapeutic approaches of CFTR and airway dysbiosis in an era of personalized medicine","Upadhyay K, Nigam N, Gupta S, Tripathi SK, Jain A, Puri B.","J Family Med Prim Care. 2024 Jun;13(6):2200-2208. doi: 10.4103/jfmpc.jfmpc_1085_23. Epub 2024 Jun 14.","Upadhyay K","J Family Med Prim Care","2024","2024/07/19","PMC11254065","","10.4103/jfmpc.jfmpc_1085_23"
"37559717","Role of epithelial sodium channel-related inflammation in human diseases","Chen Y, Yu X, Yan Z, Zhang S, Zhang J, Guo W.","Front Immunol. 2023 Jul 25;14:1178410. doi: 10.3389/fimmu.2023.1178410. eCollection 2023.","Chen Y","Front Immunol","2023","2023/08/10","PMC10407551","","10.3389/fimmu.2023.1178410"
"37110338","Anti-Pseudomonas aeruginosa Vaccines and Therapies: An Assessment of Clinical Trials","Elmassry MM, Colmer-Hamood JA, Kopel J, San Francisco MJ, Hamood AN.","Microorganisms. 2023 Mar 31;11(4):916. doi: 10.3390/microorganisms11040916.","Elmassry MM","Microorganisms","2023","2023/04/28","PMC10144840","","10.3390/microorganisms11040916"
"33668922","Thinking Outside the Bug: Targeting Outer Membrane Proteins for Burkholderia Vaccines","Grund ME, Soo JC, Cote CK, Berisio R, Lukomski S.","Cells. 2021 Feb 25;10(3):495. doi: 10.3390/cells10030495.","Grund ME","Cells","2021","2021/03/06","PMC7996558","","10.3390/cells10030495"
"33540528","Pseudomonas aeruginosa Resistance to Bacteriophages and Its Prevention by Strategic Therapeutic Cocktail Formulation","Vaitekenas A, Tai AS, Ramsay JP, Stick SM, Kicic A.","Antibiotics (Basel). 2021 Feb 2;10(2):145. doi: 10.3390/antibiotics10020145.","Vaitekenas A","Antibiotics (Basel)","2021","2021/02/05","PMC7912912","","10.3390/antibiotics10020145"
"33465285","A Randomized, Double-Blind, Placebo-Controlled, Multiple Dose Escalation Study to Evaluate the Safety and Pharmacokinetics of ELX-02 in Healthy Subjects","Leubitz A, Vanhoutte F, Hu MY, Porter K, Gordon E, Tencer K, Campbell K, Banks K, Haverty T.","Clin Pharmacol Drug Dev. 2021 Aug;10(8):859-869. doi: 10.1002/cpdd.914. Epub 2021 Jan 19.","Leubitz A","Clin Pharmacol Drug Dev","2021","2021/01/19","PMC8451797","","10.1002/cpdd.914"
"33262959","Non-invasive Ventilation for Children With Chronic Lung Disease","Atag E, Krivec U, Ersu R.","Front Pediatr. 2020 Nov 11;8:561639. doi: 10.3389/fped.2020.561639. eCollection 2020.","Atag E","Front Pediatr","2020","2020/12/02","PMC7687222","","10.3389/fped.2020.561639"
"36902466","Neutrophil Extracellular Traps in Airway Diseases: Pathological Roles and Therapeutic Implications","Jo A, Kim DW.","Int J Mol Sci. 2023 Mar 6;24(5):5034. doi: 10.3390/ijms24055034.","Jo A","Int J Mol Sci","2023","2023/03/11","PMC10003347","","10.3390/ijms24055034"
"33778048","ERS International Congress 2020: highlights from the Paediatric Assembly","Ardura-Garcia C, Cuevas-Ocaña S, Freitag N, Kampouras A, King JA, Kouis P, Mensink-Bout SM, Whitehouse AL, Williams E, Dassios T, Duijts L, Ersu RH, Gaillard EA, Horsley AR, Proesmans M, Rottier R, Schramm D, Moeller A, Pijnenburg MW.","ERJ Open Res. 2021 Mar 22;7(1):00893-2020. doi: 10.1183/23120541.00893-2020. eCollection 2021 Jan.","Ardura-Garcia C","ERJ Open Res","2021","2021/03/29","PMC7983204","","10.1183/23120541.00893-2020"
"35158821","Inflammation, Fibrosis and Cancer: Mechanisms, Therapeutic Options and Challenges","Wu B, Sodji QH, Oyelere AK.","Cancers (Basel). 2022 Jan 22;14(3):552. doi: 10.3390/cancers14030552.","Wu B","Cancers (Basel)","2022","2022/02/15","PMC8833582","","10.3390/cancers14030552"
"31054048","Health State Utility Data in Cystic Fibrosis: A Systematic Review","Mohindru B, Turner D, Sach T, Bilton D, Carr S, Archangelidi O, Bhadhuri A, Whitty JA.","Pharmacoecon Open. 2020 Mar;4(1):13-25. doi: 10.1007/s41669-019-0144-1.","Mohindru B","Pharmacoecon Open","2020","2019/05/05","PMC7018933","","10.1007/s41669-019-0144-1"
"35241371","The potential of bacteriophage therapy in the treatment of paediatric respiratory infections","Jones JD, Varghese D, Pabary R, Langley RJ.","Paediatr Respir Rev. 2022 Dec;44:70-77. doi: 10.1016/j.prrv.2022.02.001. Epub 2022 Feb 12.","Jones JD","Paediatr Respir Rev","2022","2022/03/04","","","10.1016/j.prrv.2022.02.001"
"32784514","Gene Therapy in Rare Respiratory Diseases: What Have We Learned So Far?","Bañuls L, Pellicer D, Castillo S, Navarro-García MM, Magallón M, González C, Dasí F.","J Clin Med. 2020 Aug 8;9(8):2577. doi: 10.3390/jcm9082577.","Bañuls L","J Clin Med","2020","2020/08/14","PMC7463867","","10.3390/jcm9082577"
"33514404","Serious infectious events and ibuprofen administration in pediatrics: a narrative review in the era of COVID-19 pandemic","Quaglietta L, Martinelli M, Staiano A.","Ital J Pediatr. 2021 Jan 29;47(1):20. doi: 10.1186/s13052-021-00974-0.","Quaglietta L","Ital J Pediatr","2021","2021/01/30","PMC7844800","","10.1186/s13052-021-00974-0"
"35525634","Metabolic Alkalosis Pathogenesis, Diagnosis, and Treatment: Core Curriculum 2022","Do C, Vasquez PC, Soleimani M.","Am J Kidney Dis. 2022 Oct;80(4):536-551. doi: 10.1053/j.ajkd.2021.12.016. Epub 2022 May 5.","Do C","Am J Kidney Dis","2022","2022/05/07","PMC10947768","NIHMS1942709","10.1053/j.ajkd.2021.12.016"
"35297371","Implementation of prognostic machine learning algorithms in paediatric chronic respiratory conditions: a scoping review","Filipow N, Main E, Sebire NJ, Booth J, Taylor AM, Davies G, Stanojevic S.","BMJ Open Respir Res. 2022 Mar;9(1):e001165. doi: 10.1136/bmjresp-2021-001165.","Filipow N","BMJ Open Respir Res","2022","2022/03/17","PMC8928277","","10.1136/bmjresp-2021-001165"
"34830562","Methods Used to Evaluate the Immediate Effects of Airway Clearance Techniques in Adults with Cystic Fibrosis: A Systematic Review and Meta-Analysis","Chapman N, Watson K, Hatton T, Cavalheri V, Wood J, Gucciardi DF, Smith EF, Hill K.","J Clin Med. 2021 Nov 13;10(22):5280. doi: 10.3390/jcm10225280.","Chapman N","J Clin Med","2021","2021/11/27","PMC8625729","","10.3390/jcm10225280"
"36711047","Efficacy of hypertonic saline versus isotonic saline among children with cystic fibrosis: A systematic review and meta-analysis","Ullah SE, Zahoor MM, Gupta S, Boparai S, Muneeb M, Eltieb SAH, Shankar A, Kidiavai HM, Vohra RR, Devi A, Bhura ZA, Aslam ZM, Shoaib M.","Can J Respir Ther. 2023 Jan 20;59:1-7. doi: 10.29390/cjrt-2022-046. eCollection 2023.","Ullah SE","Can J Respir Ther","2023","2023/01/30","PMC9838740","","10.29390/cjrt-2022-046"
"33255354","Impact of Pseudomonas aeruginosa Infection on Patients with Chronic Inflammatory Airway Diseases","Garcia-Clemente M, de la Rosa D, Máiz L, Girón R, Blanco M, Olveira C, Canton R, Martinez-García MA.","J Clin Med. 2020 Nov 24;9(12):3800. doi: 10.3390/jcm9123800.","Garcia-Clemente M","J Clin Med","2020","2020/12/01","PMC7760986","","10.3390/jcm9123800"
"38319451","Cadmium transport by mammalian ATP-binding cassette transporters","Thévenod F, Lee WK.","Biometals. 2024 Jun;37(3):697-719. doi: 10.1007/s10534-024-00582-5. Epub 2024 Feb 6.","Thévenod F","Biometals","2024","2024/02/06","PMC11101381","","10.1007/s10534-024-00582-5"
"36264441","Inhaled Corticosteroids in Adults with Non-cystic Fibrosis Bronchiectasis: From Bench to Bedside. A Narrative Review","Martínez-García MÁ, Oscullo G, García-Ortega A, Matera MG, Rogliani P, Cazzola M.","Drugs. 2022 Sep;82(14):1453-1468. doi: 10.1007/s40265-022-01785-1. Epub 2022 Oct 20.","Martínez-García MÁ","Drugs","2022","2022/10/20","PMC9626424","","10.1007/s40265-022-01785-1"
